Date,TCODE,PNUM,MEAS,UM,UP,QtyInPackages,Cost,ExtCost,Price,ExtPrice,Profit
11/26/18,IN,12HS,1,G,BULK,783.2,2.24,1757.18,2.39,1878.9,122
11/26/18,IN,12HS,1,G,BULK,219.8,2.24,493.14,2.39,527.3,34
11/26/18,IN,12HS,1,G,BULK,146.5,2.24,328.68,2.49,366.1,37
11/26/18,IN,12HS,1,G,BULK,150,2.24,336.54,2.56,385.35,49
11/26/18,IN,12HS,1,G,BULK,146.8,2.24,329.36,2.56,377.13,48
11/26/18,IN,12HS,1,G,BULK,150.4,2.24,337.43,2.56,386.38,49
11/26/18,IN,12HS,1,G,BULK,198.5,2.24,445.35,2.56,509.95,65
11/26/18,IN,12HS,1,G,BULK,229.7,2.24,515.35,2.56,590.1,75
11/26/18,IN,12HS,1,G,BULK,150,2.24,336.54,2.56,385.35,49
11/26/18,IN,12HS,1,G,BULK,226.6,2.24,508.39,2.56,582.14,74
11/26/18,IN,12HS,1,G,BULK,216.7,2.24,486.18,2.56,556.7,71
11/26/18,IN,12LS,1,G,BULK,240,1.87,450.38,2.44,587.04,137
11/26/18,IN,12LS,1,G,BULK,240.1,1.87,450.57,2.44,587.28,137
11/26/18,IN,12LS,1,G,BULK,423,1.87,793.8,2.4,1017.74,224
11/26/18,IN,12LS,1,G,BULK,245,1.87,459.76,2.44,599.27,140
11/26/18,IN,12HS,1,G,BULK,2022.5,2.29,4635.97,2.39,4851.98,216
11/26/18,IN,12LS,1,G,BULK,645,1.87,1210.4,2.36,1526.07,316
11/26/18,IN,12HS,1,G,BULK,400,2.29,916.88,2.66,1067.6,151
11/26/18,IN,12HS,1,G,BULK,200,2.29,458.44,2.59,519.8,61
11/26/18,IN,12HS,1,G,BULK,150,2.29,343.83,2.66,400.35,57
11/26/18,IN,12LS,1,G,BULK,1016,1.87,1906.62,2.44,2485.14,579
11/26/18,IN,12HS,1,G,BULK,227,2.29,520.32,2.55,580.89,61
11/27/18,IN,12LS,1,G,BULK,7507,1.97,14800.8,1.99,14988.48,188
11/27/18,IN,12HS,1,G,BULK,192.4,2.16,416.12,2.69,519.29,103
11/27/18,IN,12HS,1,G,BULK,229.8,2.16,497.01,2.56,590.36,93
11/27/18,IN,12HS,1,G,BULK,300,2.16,648.84,2.25,677.7,29
11/27/18,IN,12HS,1,G,BULK,1505.3,2.16,3255.66,2.21,3340.26,85
11/27/18,IN,12LS,1,G,BULK,22,2.06,45.32,2.44,53.81,8
11/27/18,IN,12HS,1,G,BULK,584.1,2.16,1263.29,2.27,1331.16,68
11/27/18,IN,12HS,1,G,BULK,221.7,2.16,479.49,2.56,569.55,90
11/27/18,IN,12HS,1,G,BULK,500,2.16,1081.4,2.35,1179.5,98
11/27/18,IN,12HS,1,G,BULK,430.9,2.19,944.44,2.52,1089.75,145
11/27/18,IN,12HS,1,G,BULK,172.6,2.19,378.3,2.56,443.41,65
11/27/18,IN,12HS,1,G,BULK,234.9,2.19,514.85,2.56,603.46,89
11/27/18,IN,12HS,1,G,BULK,192.5,2.19,421.92,2.56,494.53,73
11/27/18,IN,12HS,1,G,BULK,169.1,2.19,370.63,2.66,451.33,81
11/27/18,IN,12LS,1,G,BULK,463.2,2.01,932.46,2.5,1160.78,228
11/27/18,IN,12HS,1,G,BULK,167.5,2.19,367.12,2.49,418.58,51
11/27/18,IN,12HS,1,G,BULK,87.9,2.19,192.65,2.56,225.82,33
11/27/18,IN,12HS,1,G,BULK,90.9,2.19,199.23,2.56,233.52,34
11/27/18,IN,12HS,1,G,BULK,215,2.19,471.23,2.66,573.84,103
11/27/18,IN,12HS,1,G,BULK,95.6,2.19,209.53,2.66,255.16,46
11/27/18,IN,12HS,1,G,BULK,23.9,2.19,52.38,2.66,63.79,11
11/27/18,IN,12HS,1,G,BULK,236.6,2.19,518.57,2.56,607.83,89
11/27/18,IN,12HS,1,G,BULK,488.9,2.19,1071.57,2.49,1221.76,150
11/27/18,IN,12LS,1,G,BULK,1215.9,2.01,2447.72,2.24,2730.91,283
11/27/18,IN,12HS,1,G,BULK,1032.9,2.29,2367.61,2.37,2457.27,90
11/27/18,IN,12HS,1,G,BULK,163,2.29,373.62,2.53,413.86,40
11/27/18,IN,12LS,1,G,BULK,457,1.87,857.6,2.4,1099.54,242
11/27/18,IN,12HS,1,G,BULK,295.1,2.29,676.42,2.39,707.94,32
11/27/18,IN,12LS,1,G,BULK,1200,1.87,2251.92,2.44,2935.2,683
11/27/18,IN,12HS,1,G,BULK,345,2.29,790.8,2.25,779.36,-11
11/27/18,IN,12HS,1,G,BULK,201.6,2.29,462.1,2.49,503.8,42
11/27/18,IN,12HS,1,G,BULK,232.7,2.29,533.39,2.49,581.52,48
11/27/18,IN,12LS,1,G,BULK,100,1.87,187.66,2.5,250.6,63
11/27/18,IN,12HS,1,G,BULK,212.9,2.29,488,2.29,489.46,1
11/27/18,IN,12HS,1,G,BULK,239.3,2.29,548.52,2.29,550.15,2
11/28/18,IN,12HS,1,G,BULK,168,2.19,368.22,2.39,403.03,35
11/28/18,IN,12LS,1,G,BULK,38,2.06,78.29,2.44,92.95,15
11/28/18,IN,12HS,1,G,BULK,1367.2,2.23,3052,2.19,2999.64,-52
11/28/18,IN,12LS,1,G,BULK,38,2.01,76.49,2.44,92.95,16
11/28/18,IN,12HS,1,G,BULK,226.2,2.19,495.78,2.39,542.65,47
11/28/18,IN,12HS,1,G,BULK,233.9,2.19,512.66,2.39,561.13,48
11/28/18,IN,12HS,1,G,BULK,554,2.19,1214.25,2.27,1262.57,48
11/28/18,IN,12HS,1,G,BULK,854,2.19,1871.79,2.25,1929.19,57
11/28/18,IN,12HS,1,G,BULK,1018,2.19,2231.25,2.29,2340.38,109
11/28/18,IN,12HS,1,G,BULK,403.9,2.23,901.62,2.56,1037.62,136
11/28/18,IN,12HS,1,G,BULK,34.5,2.23,77.01,2.56,88.63,12
11/28/18,IN,12HS,1,G,BULK,232,2.23,517.89,2.56,596.01,78
11/28/18,IN,12HS,1,G,BULK,280.9,2.23,627.05,2.49,701.97,75
11/28/18,IN,12HS,1,G,BULK,500,2.23,1116.15,2.35,1179.5,63
11/28/18,IN,12HS,1,G,BULK,500,2.29,1146.1,2.19,1099.5,-47
11/28/18,IN,12HS,1,G,BULK,1000,2.23,2232.3,2.27,2279,47
11/28/18,IN,12HS,1,G,BULK,125.3,1.82,228.98,2.39,300.59,72
11/28/18,IN,12LS,1,G,BULK,371,1.87,696.21,2.38,885.21,189
11/28/18,IN,12LS,1,G,BULK,391,1.87,733.75,2.34,917.29,184
11/28/18,IN,12HS,1,G,BULK,624,2.29,1430.33,2.19,1372.18,-58
11/28/18,IN,12LS,1,G,BULK,265.6,1.87,498.42,2.28,607.16,109
11/28/18,IN,12HS,1,G,BULK,225,2.29,515.74,2.25,508.28,-7
11/28/18,IN,12HS,1,G,BULK,254,2.29,582.21,2.49,634.75,53
11/28/18,IN,12HS,1,G,BULK,200,2.29,458.44,2.49,499.8,41
11/28/18,IN,12HS,1,G,BULK,189.2,2.29,433.68,2.39,453.89,20
11/28/18,IN,12HS,1,G,BULK,93.7,2.29,214.77,2.66,250.09,35
11/28/18,IN,12HS,1,G,BULK,950,2.29,2177.59,2.29,2184.05,6
11/28/18,IN,12HS,1,G,BULK,201.4,2.29,461.64,2.39,483.16,22
11/28/18,IN,12HS,1,G,BULK,198.7,2.29,455.46,2.55,508.47,53
11/29/18,IN,12HS,1,G,BULK,162.8,2.23,363.41,2.39,390.56,27
11/29/18,IN,12HS,1,G,BULK,29.4,2.23,65.62,2.69,79.35,14
11/29/18,IN,12HS,1,G,BULK,1285.2,2.23,2868.95,2.07,2671.93,-197
11/29/18,IN,12HS,1,G,BULK,1156.9,2.23,2582.54,2.07,2405.2,-177
11/29/18,IN,12HS,1,G,BULK,200,2.23,446.46,2.39,479.8,33
11/29/18,IN,12HS,1,G,BULK,126.9,2.23,283.27,2.56,326.01,43
11/29/18,IN,12HS,1,G,BULK,150,2.23,334.84,2.39,359.85,25
11/29/18,IN,12HS,1,G,BULK,1372.3,2.23,3063.38,2.09,2873.6,-190
11/29/18,IN,12LS,1,G,BULK,34,2.01,68.44,2.44,83.16,15
11/29/18,IN,12HS,1,G,BULK,159.5,2.23,356.05,2.39,382.64,27
11/29/18,IN,12HS,1,G,BULK,227,2.23,506.73,2.39,544.57,38
11/29/18,IN,12HS,1,G,BULK,233.2,2.23,520.57,2.39,559.45,39
11/29/18,IN,12HS,1,G,BULK,100,1.82,182.75,2.39,239.9,57
11/29/18,IN,12HS,1,G,BULK,338,1.82,617.69,2.39,810.86,193
11/29/18,IN,12HS,1,G,BULK,201.6,1.82,368.42,2.39,483.64,115
11/29/18,IN,12HS,1,G,BULK,216.1,1.82,394.92,2.56,555.16,160
11/29/18,IN,12LS,1,G,BULK,500,1.99,997.05,2.44,1223,226
11/29/18,IN,12HS,1,G,BULK,150.5,1.82,275.03,2.49,376.1,101
11/29/18,IN,12HS,1,G,BULK,223.9,1.82,409.17,2.39,537.14,128
11/29/18,IN,12HS,1,G,BULK,163.9,1.98,326.11,2.49,409.59,83
11/29/18,IN,12HS,1,G,BULK,166.4,1.82,304.09,2.39,399.19,95
11/29/18,IN,12LS,1,G,BULK,331.7,1.99,661.44,2.34,778.17,117
11/29/18,IN,12HS,1,G,BULK,195,1.99,388.28,2.39,467.81,80
11/29/18,IN,12HS,1,G,BULK,150,2.29,343.83,2.49,374.85,31
11/29/18,IN,12LS,1,G,BULK,746,1.88,1406.95,2.34,1750.12,343
11/29/18,IN,12LS,1,G,BULK,500,1.88,943,2.3,1153,210
11/29/18,IN,12HS,1,G,BULK,495,1.82,904.61,2.39,1187.51,283
11/29/18,IN,12HS,1,G,BULK,175.9,1.82,321.45,2.39,421.98,101
11/29/18,IN,12LS,1,G,BULK,300,1.88,565.8,2.2,661.8,96
11/29/18,IN,12LS,1,G,BULK,1300.2,1.88,2452.17,2.44,3180.29,728
11/30/18,IN,12LS,1,G,BULK,34,2.01,68.44,2.44,83.16,15
11/30/18,IN,12HS,1,G,BULK,355.1,1.98,706.11,2.25,802.17,96
11/30/18,IN,12HS,1,G,BULK,51.1,1.98,101.61,2.49,127.7,26
11/30/18,IN,12HS,1,G,BULK,133.1,1.98,264.66,2.29,306,41
11/30/18,IN,12HS,1,G,BULK,1455.9,1.98,2895.05,2.06,3004.98,110
11/30/18,IN,12HS,1,G,BULK,150,1.98,298.27,2.56,385.35,87
11/30/18,IN,12HS,1,G,BULK,150,1.98,298.27,2.56,385.35,87
11/30/18,IN,12HS,1,G,BULK,150,1.98,298.27,2.39,359.85,62
11/30/18,IN,12HS,1,G,BULK,105.2,1.98,209.19,2.39,252.37,43
11/30/18,IN,12HS,1,G,BULK,223.1,1.98,443.63,2.39,535.22,92
11/30/18,IN,12HS,1,G,BULK,300,1.98,596.55,2.35,707.7,111
11/30/18,IN,12HS,1,G,BULK,150,1.98,298.27,2.39,359.85,62
11/30/18,IN,12HS,1,G,BULK,150,1.98,298.27,2.39,359.85,62
11/30/18,IN,12HS,1,G,BULK,77.3,1.98,153.8,2.49,193.17,39
11/30/18,IN,12HS,1,G,BULK,309.8,1.99,616.87,2.39,743.21,126
11/30/18,IN,12LS,1,G,BULK,727,1.89,1379.11,2.34,1705.54,326
11/30/18,IN,12HS,1,G,BULK,600.2,1.99,1195.11,2.49,1499.9,305
11/30/18,IN,12HS,1,G,BULK,378.9,1.99,754.46,2.39,908.98,155
11/30/18,IN,12HS,1,G,BULK,1188.8,1.99,2367.13,2.39,2851.93,485
11/30/18,IN,12HS,1,G,BULK,230,1.82,420.32,2.55,588.57,168
11/30/18,IN,12LS,1,G,BULK,767.2,1.9,1464.43,2.3,1769.16,305
11/30/18,IN,12LS,1,G,BULK,447.9,1.9,854.95,2.3,1032.86,178
11/30/18,IN,12LS,1,G,BULK,354.2,1.9,676.09,2.24,795.53,119
11/30/18,IN,12HS,1,G,BULK,484.3,1.99,965.45,2.29,1113.41,148
11/30/18,IN,12LS,1,G,BULK,519.1,1.9,990.85,2.3,1197.04,206
11/30/18,IN,12HS,1,G,BULK,318,1.99,633.2,2.29,731.08,98
12/1/18,IN,12LS,1,G,Cargo Tank,7317,1.82,13320.59,1.84,13466.94,146
12/1/18,IN,12HS,1,G,BULK,208.7,1.82,380.94,2.75,575.8,195
12/1/18,IN,12LS,1,G,BULK,565.1,1.6,905.29,2.5,1416.14,511
12/3/18,IN,12LS,1,G,BULK,33,1.97,65.13,2.44,80.72,16
12/3/18,IN,12HS,1,G,BULK,169.9,1.86,316.33,2.56,436.47,120
12/3/18,IN,12HS,1,G,BULK,158.4,1.86,294.92,2.56,406.93,112
12/3/18,IN,12LS,1,G,BULK,1411.1,1.89,2674.31,2.1,2971.78,297
12/3/18,IN,12HS,1,G,BULK,148.5,1.86,276.49,2.39,356.25,80
12/3/18,IN,12HS,1,G,BULK,995.5,1.86,1853.52,2.1,2099.51,246
12/3/18,IN,12HS,1,G,BULK,192.7,1.86,358.78,2.39,462.29,104
12/3/18,IN,12HS,1,G,BULK,176.1,1.86,327.88,2.39,422.46,95
12/3/18,IN,12HS,1,G,BULK,165.2,1.86,307.58,2.39,396.31,89
12/3/18,IN,12LS,1,G,BULK,542.4,1.91,1038.69,2.3,1250.77,212
12/3/18,IN,12LS,1,G,BULK,774.7,1.91,1483.55,2.3,1786.46,303
12/3/18,IN,12HS,1,G,BULK,381.7,1.92,734.27,2.29,877.53,143
12/3/18,IN,12LS,1,G,BULK,567.5,1.91,1086.76,2.23,1268.93,182
12/3/18,IN,12LS,1,G,BULK,438,1.91,838.77,2.44,1071.35,233
12/3/18,IN,12LS,1,G,BULK,158.8,1.91,304.1,2.48,394.78,91
12/3/18,IN,12LS,1,G,BULK,466.1,1.91,892.58,2.24,1046.86,154
12/3/18,IN,12HS,1,G,BULK,300.3,1.92,577.68,2.29,690.39,113
12/3/18,IN,12HS,1,G,BULK,69.1,1.87,129.22,2.49,172.68,43
12/3/18,IN,12HS,1,G,BULK,245.1,1.92,471.49,2.49,612.5,141
12/3/18,IN,12HS,1,G,BULK,222,1.87,415.16,2.49,554.78,140
12/3/18,IN,12HS,1,G,BULK,219.7,1.87,410.86,2.39,527.06,116
12/3/18,IN,12HS,1,G,BULK,493.6,1.87,923.08,2.39,1184.15,261
12/3/18,IN,12HS,1,G,BULK,158.9,1.87,297.15,2.39,381.2,84
12/3/18,IN,12HS,1,G,BULK,235.1,1.87,439.66,2.39,564,124
12/3/18,IN,12HS,1,G,BULK,150,1.87,280.51,2.39,359.85,79
12/3/18,IN,12HS,1,G,BULK,625.5,1.87,1169.74,2.49,1563.12,393
12/3/18,IN,12HS,1,G,BULK,150.2,1.87,280.88,2.39,360.33,79
12/4/18,IN,12LS,1,G,BULK,1133,1.89,2147.26,2.1,2386.1,239
12/4/18,IN,12HS,1,G,BULK,261,1.87,488.09,2.39,626.14,138
12/4/18,IN,12HS,1,G,BULK,474,1.87,886.42,2.29,1089.73,203
12/4/18,IN,12HS,1,G,BULK,156.1,1.87,291.92,2.39,374.48,83
12/4/18,IN,12HS,1,G,BULK,218.3,1.87,408.24,2.39,523.7,115
12/4/18,IN,12LS,1,G,BULK,33,1.89,62.56,2.44,80.72,18
12/4/18,IN,12HS,1,G,BULK,1422.6,1.87,2660.4,2.07,2957.59,297
12/4/18,IN,12HS,1,G,BULK,177.8,1.92,341.98,2.29,408.76,67
12/4/18,IN,12HS,1,G,BULK,188.2,1.92,361.98,2.35,443.96,82
12/4/18,IN,12HS,1,G,BULK,485,1.92,932.84,2.29,1115.02,182
12/4/18,IN,12HS,1,G,BULK,150,1.92,288.51,2.39,359.85,71
12/4/18,IN,12HS,1,G,BULK,150,1.92,288.51,2.39,359.85,71
12/4/18,IN,12HS,1,G,BULK,150,1.92,288.51,2.39,359.85,71
12/4/18,IN,12HS,1,G,BULK,237.6,1.92,456.99,2.49,593.76,137
12/4/18,IN,12LS,1,G,BULK,570.2,1.91,1090.62,2.4,1371.9,281
12/4/18,IN,12HS,1,G,BULK,550,1.92,1057.87,2.13,1176.45,119
12/4/18,IN,12HS,1,G,BULK,65.3,1.87,122.2,2.49,163.18,41
12/4/18,IN,12HS,1,G,BULK,214.7,1.87,401.81,2.39,515.07,113
12/4/18,IN,12HS,1,G,BULK,150,1.87,280.72,2.39,359.85,79
12/4/18,IN,12HS,1,G,BULK,147.9,1.87,276.79,2.39,354.81,78
12/4/18,IN,12HS,1,G,BULK,230.6,1.87,431.56,2.49,576.27,145
12/4/18,IN,12HS,1,G,BULK,247,1.87,462.26,2.29,567.85,106
12/4/18,IN,12HS,1,G,BULK,150,1.87,280.72,2.49,374.85,94
12/4/18,IN,12HS,1,G,BULK,202.2,1.87,378.41,2.49,505.3,127
12/4/18,IN,12HS,1,G,BULK,199,1.87,372.42,2.39,477.4,105
12/4/18,IN,12HS,1,G,BULK,150,1.87,280.72,2.49,374.85,94
12/4/18,IN,12LS,1,G,BULK,399.8,1.89,757.98,2.57,1029.88,272
12/5/18,IN,12LS,1,G,BULK,1168,1.89,2214.41,2.1,2459.81,245
12/5/18,IN,12HS,1,G,BULK,217.3,1.87,406.67,2.39,521.3,115
12/5/18,IN,12HS,1,G,BULK,209.8,1.87,392.64,2.39,503.31,111
12/5/18,IN,12HS,1,G,BULK,175.3,1.87,328.07,2.39,420.54,92
12/5/18,IN,12HS,1,G,BULK,541.2,1.87,1012.85,2.15,1168.45,156
12/5/18,IN,12HS,1,G,BULK,1500,1.87,2807.25,2.19,3298.5,491
12/5/18,IN,12HS,1,G,BULK,791,1.87,1480.35,2.15,1707.77,227
12/5/18,IN,12HS,1,G,BULK,1466.7,1.87,2744.92,2.09,3078.6,334
12/5/18,IN,12LS,1,G,BULK,500,1.91,956.35,2.3,1153,197
12/5/18,IN,12LS,1,G,BULK,572.9,1.91,1095.78,2.34,1344.02,248
12/5/18,IN,12LS,1,G,BULK,250,1.91,478.17,2.34,586.5,108
12/5/18,IN,12HS,1,G,BULK,1043.5,1.92,2007.06,2.19,2294.66,288
12/5/18,IN,12HS,1,G,BULK,181,1.92,348.13,2.39,434.22,86
12/5/18,IN,12LS,1,G,BULK,435,1.91,832.02,2.2,959.61,128
12/5/18,IN,12HS,1,G,BULK,314,1.92,603.94,2.15,677.93,74
12/5/18,IN,12HS,1,G,BULK,317,1.92,609.71,2.39,760.48,151
12/5/18,IN,12LS,1,G,BULK,300,1.91,573.81,2.34,703.8,130
12/5/18,IN,12HS,1,G,BULK,197.5,1.92,379.87,2.39,473.8,94
12/5/18,IN,12HS,1,G,BULK,100,1.92,192.34,2.29,229.9,38
12/5/18,IN,12HS,1,G,BULK,150,1.92,288.51,2.39,359.85,71
12/5/18,IN,12HS,1,G,BULK,165.9,1.92,319.09,2.29,381.4,62
12/5/18,IN,12LS,1,G,BULK,450,1.91,860.71,2.34,1055.7,195
12/5/18,IN,12HS,1,G,BULK,181.8,1.92,349.67,2.29,417.96,68
12/5/18,IN,12HS,1,G,BULK,281.7,1.88,529.84,2.49,703.97,174
12/5/18,IN,12HS,1,G,BULK,1000,1.88,1880.9,2.19,2199,318
12/5/18,IN,12HS,1,G,BULK,389.7,1.88,732.98,2.49,973.86,241
12/5/18,IN,12LS,1,G,BULK,596.5,1.89,1131.56,2.36,1411.32,280
12/5/18,IN,12HS,1,G,BULK,77.1,1.88,145.01,2.49,192.67,48
12/5/18,IN,12HS,1,G,BULK,23.6,1.88,44.38,2.49,58.98,15
12/5/18,IN,12HS,1,G,BULK,226.9,1.88,426.77,2.39,544.33,118
12/5/18,IN,12HS,1,G,BULK,178.3,1.88,335.36,2.39,427.74,92
12/5/18,IN,12HS,1,G,BULK,212.9,1.88,400.44,2.39,510.75,110
12/5/18,IN,12HS,1,G,BULK,178.2,1.88,335.17,2.39,427.5,92
12/5/18,IN,12HS,1,G,BULK,200,1.88,376.18,2.39,479.8,104
12/5/18,IN,12HS,1,G,BULK,150,1.88,282.13,2.39,359.85,78
12/5/18,IN,12HS,1,G,BULK,372.2,1.88,700.07,2.39,892.91,193
12/6/18,IN,12HS,1,G,BULK,508.5,1.88,957.45,2.49,1270.74,313
12/6/18,IN,12HS,1,G,BULK,181.4,1.88,341.19,2.39,435.18,94
12/6/18,IN,12HS,1,G,BULK,184.4,1.88,346.83,2.39,442.38,96
12/6/18,IN,12HS,1,G,BULK,196,1.88,368.65,2.39,470.2,102
12/6/18,IN,12HS,1,G,BULK,374,1.88,703.45,2.39,897.23,194
12/6/18,IN,12HS,1,G,BULK,211.9,1.88,398.56,2.39,508.35,110
12/6/18,IN,12HS,1,G,BULK,388.4,1.88,730.54,2.19,854.09,124
12/6/18,IN,12LS,1,G,BULK,72,1.89,136.58,2.44,176.11,40
12/6/18,IN,12HS,1,G,BULK,21.3,1.88,40.06,2.39,51.1,11
12/6/18,IN,12LS,1,G,BULK,1003,1.89,1902.69,2.17,2182.53,280
12/6/18,IN,12HS,1,G,BULK,1381.9,1.88,2599.21,2.06,2859.15,260
12/6/18,IN,12LS,1,G,BULK,372,1.9,708.51,2.2,820.63,112
12/6/18,IN,12HS,1,G,BULK,125,1.88,235.36,2.29,287.38,52
12/6/18,IN,12LS,1,G,BULK,365,1.9,695.17,2.26,827.09,132
12/6/18,IN,12LS,1,G,BULK,329,1.9,626.61,2.14,706.03,79
12/6/18,IN,12HS,1,G,BULK,157,1.88,295.61,2.14,337.39,42
12/6/18,IN,12HS,1,G,BULK,300,1.88,564.87,2.25,677.7,113
12/6/18,IN,12LS,1,G,BULK,1060,1.9,2018.87,2.44,2592.76,574
12/6/18,IN,12LS,1,G,BULK,600,1.9,1142.76,2.44,1467.6,325
12/6/18,IN,12HS,1,G,BULK,350.6,1.88,660.14,2.35,827.07,167
12/6/18,IN,12LS,1,G,BULK,305,1.9,580.9,2.4,733.83,153
12/6/18,IN,12HS,1,G,BULK,176.8,1.88,332.89,2.29,406.46,74
12/6/18,IN,12HS,1,G,BULK,196.5,1.88,369.98,2.39,471.4,101
12/6/18,IN,12HS,1,G,BULK,1199.9,1.88,2259.29,2.09,2518.59,259
12/6/18,IN,12HS,1,G,BULK,173,1.88,325.46,2.49,432.33,107
12/6/18,IN,12HS,1,G,BULK,242,1.88,455.27,2.39,580.56,125
12/6/18,IN,12HS,1,G,BULK,226.8,1.88,426.67,2.39,544.09,117
12/6/18,IN,12HS,1,G,BULK,175,1.88,329.22,2.39,419.83,91
12/6/18,IN,12HS,1,G,BULK,210,1.88,395.07,2.39,503.79,109
12/6/18,IN,12HS,1,G,BULK,152.1,1.88,286.14,2.39,364.89,79
12/6/18,IN,12HS,1,G,BULK,381.4,1.88,717.52,2.43,930.23,213
12/6/18,IN,12HS,1,G,BULK,266,1.88,500.42,2.53,675.37,175
12/6/18,IN,12HS,1,G,BULK,141,1.88,265.26,2.39,338.25,73
12/6/18,IN,12HS,1,G,BULK,500,1.88,940.65,2.19,1099.5,159
12/6/18,IN,12HS,1,G,BULK,209.1,1.88,393.37,2.39,501.63,108
12/7/18,IN,12HS,1,G,BULK,150,1.84,276.15,2.39,359.85,84
12/7/18,IN,12HS,1,G,BULK,181.6,1.84,334.32,2.39,435.66,101
12/7/18,IN,12HS,1,G,BULK,207.5,1.84,382,2.39,497.79,116
12/7/18,IN,12HS,1,G,BULK,170.5,1.84,313.89,2.39,409.03,95
12/7/18,IN,12HS,1,G,BULK,200,1.84,368.2,2.39,479.8,112
12/7/18,IN,12HS,1,G,BULK,205,1.84,377.4,2.19,450.8,73
12/7/18,IN,12HS,1,G,BULK,65.5,1.84,120.58,2.39,157.13,37
12/7/18,IN,12HS,1,G,BULK,200,1.84,368.2,2.39,479.8,112
12/7/18,IN,12HS,1,G,BULK,150,1.84,276.15,2.39,359.85,84
12/7/18,IN,12HS,1,G,BULK,134.3,1.84,247.24,2.16,291.3,44
12/7/18,IN,12HS,1,G,BULK,162.7,1.84,299.53,2.39,390.32,91
12/7/18,IN,12HS,1,G,BULK,242.6,1.84,446.62,2.25,548.03,101
12/7/18,IN,12LS,1,G,BULK,33,1.86,61.62,2.44,80.72,19
12/7/18,IN,12HS,1,G,BULK,1295.5,1.88,2437.22,2.01,2615.61,178
12/7/18,IN,12LS,1,G,BULK,558,1.89,1056.4,2.3,1286.75,230
12/7/18,IN,12LS,1,G,BULK,1910,1.89,3616.01,2.2,4213.46,597
12/7/18,IN,12LS,1,G,BULK,301,1.89,569.85,2.28,688.09,118
12/7/18,IN,12HS,1,G,BULK,505.1,1.82,922.26,2.33,1181.43,259
12/7/18,IN,12LS,1,G,BULK,227.2,1.89,430.13,2.14,487.57,57
12/7/18,IN,12LS,1,G,BULK,865,1.89,1637.61,2.52,2184.99,547
12/7/18,IN,12LS,1,G,BULK,800,1.89,1514.56,2.3,1844.8,330
12/7/18,IN,12HS,1,G,BULK,900,1.82,1643.31,2.33,2105.1,462
12/7/18,IN,12HS,1,G,BULK,785.8,1.82,1434.79,2.19,1727.97,293
12/7/18,IN,12LS,1,G,BULK,391,1.89,740.24,2.2,862.55,122
12/7/18,IN,12HS,1,G,BULK,139.9,1.82,255.44,2.39,335.62,80
12/7/18,IN,12HS,1,G,BULK,64.5,1.83,118.62,2.49,161.19,43
12/7/18,IN,12HS,1,G,BULK,115,1.83,211.49,2.39,275.89,64
12/7/18,IN,12HS,1,G,BULK,186.7,1.83,343.35,2.39,447.89,105
12/7/18,IN,12HS,1,G,BULK,419.4,1.83,771.31,2.39,1006.14,235
12/7/18,IN,12HS,1,G,BULK,150,1.83,275.86,2.39,359.85,84
12/7/18,IN,12HS,1,G,BULK,427.9,1.83,786.95,2.39,1026.53,240
12/7/18,IN,12HS,1,G,BULK,193.3,1.83,355.49,2.39,463.73,108
12/7/18,IN,12HS,1,G,BULK,160,1.83,294.25,2.39,383.84,90
12/7/18,IN,12HS,1,G,BULK,262.2,1.83,482.21,2.39,629.02,147
12/7/18,IN,12HS,1,G,BULK,411.4,1.83,756.6,2.29,945.81,189
12/8/18,IN,12HS,1,G,BULK,254.5,1.82,464.69,2.49,636,171
12/10/18,IN,12HS,1,G,BULK,150,1.83,275.86,2.39,359.85,84
12/10/18,IN,12HS,1,G,BULK,663.1,1.83,1219.5,2.1,1395.83,176
12/10/18,IN,12LS,1,G,BULK,1006.8,1.86,1880.09,2.07,2088.61,209
12/10/18,IN,12HS,1,G,BULK,284,1.83,522.3,2.09,596.12,74
12/10/18,IN,12HS,1,G,BULK,224.7,1.83,413.24,2.39,539.06,126
12/10/18,IN,12HS,1,G,BULK,300,1.83,551.73,2.19,659.7,108
12/10/18,IN,12HS,1,G,BULK,158.2,1.83,290.94,2.39,379.52,89
12/10/18,IN,12HS,1,G,BULK,1004,1.83,1846.45,2.09,2107.4,261
12/10/18,IN,12HS,1,G,BULK,1219.3,1.83,2242.41,2.02,2473.96,232
12/10/18,IN,12LS,1,G,BULK,27.5,1.86,51.35,2.44,67.27,16
12/10/18,IN,12HS,1,G,BULK,348,1.82,634.33,2.29,800.05,166
12/10/18,IN,12LS,1,G,BULK,435,1.87,817.27,2.34,1020.51,203
12/10/18,IN,12LS,1,G,BULK,376,1.87,706.42,2.34,882.1,176
12/10/18,IN,12HS,1,G,BULK,528,1.82,962.43,2.39,1266.67,304
12/10/18,IN,12LS,1,G,BULK,1050,1.87,1972.74,2.14,2253.3,281
12/10/18,IN,12HS,1,G,BULK,1175.4,1.82,2142.51,2.15,2537.69,395
12/10/18,IN,12HS,1,G,BULK,871,1.82,1587.65,2.25,1967.59,380
12/10/18,IN,12HS,1,G,BULK,470,1.82,856.71,2.29,1080.53,224
12/10/18,IN,12HS,1,G,BULK,49.8,1.83,91.44,2.49,124.45,33
12/10/18,IN,12HS,1,G,BULK,305.4,1.83,560.77,2.29,702.11,141
